artist,origin,school,art_movement,FirstYear,LastYear,Places
"WEYDEN, Goswijn van der",West,Flemish,,,,
"WEYDEN, Rogier van der",West,Flemish,,,,
"WHEATLEY, Francis",West,English,,,,
"WHISTLER, James Abbot McNeill",West,American,,,,
"WHITCOMBE, Thomas",West,English,,,,
"WIDERIN, Peter",West,Austrian,,,,
"WIERINGA, Willems Harmen",West,Dutch,,,,
"WIERINGEN, Cornelis Claesz van",West,Dutch,,,,
"WIERIX, Hieronymus",West,Flemish,,,,
"WIERIX, Jan",West,Flemish,,,,
"WIERTZ, Antoine",West,Belgian,,,,
"WIJCK, Thomas",West,Dutch,,,,
"WIJNEN, Domenicus van",West,Dutch,,,,
"WIJNTRACK, Dirck",West,Dutch,,,,
"WILDENS, Jan",West,Flemish,,,,
WILIGELMO,West,Italian,,,,
"WILKIE, Sir David",West,Scottish,,,,
"WILLAERTS, Abraham",West,Dutch,,,,
"WILLAERTS, Adam",West,Dutch,,,,
"WILLAERTS, Isaac",West,Dutch,,,,
"WILLE, Johann Georg",West,German,,,,
"WILLEBEECK, Petrus",West,Flemish,,,,
"WILLEMS, Florent Joseph Marie",West,Belgian,,,,
"WILLIAMS, Edward Charles",West,English,,,,
"WILLIAMS, George Augustus",West,English,,,,
"WILLIAMS, Hugh William",West,Scottish,,,,
"WILLIAMS, Walter",West,English,,,,
"WILSON, Richard",West,English,,,,
"WILT, Thomas van der",West,Dutch,,,,
"WILTON, Joseph",West,English,,,,
"WIMAR, Carl",West,American,,,,
"WIND, Josef",West,German,,,,
"WINTERHALTER, Franz Xaver",West,German,,,,
"WINTERHALTER, Josef the Younger",West,German,,,,
"WIRRICH, Heinrich",West,Swiss,,,,
"WIT, Jacob de",West,Dutch,,,,
"WITDOECK, Jan",West,Flemish,,,,
"WITHOOS, Matthias",West,Dutch,,,,
"WITMONT, Heerman",West,Dutch,,,,
"WITTE, Emanuel de",West,Dutch,,,,
"WITTEL, Caspar Andriaans van",West,Dutch,,,,
"WITTEN, Hans",West,German,,,,
"WITTMER, Johann Michael",West,German,,,,
"WITZ, Konrad",West,Swiss,,,,
"WOENSAM, Anton von Worms",West,German,,,,
"WOLF, Ebert the Younger",West,German,,,,
"WOLFF, Albert",West,German,,,,
"WOLFF, Emil",West,German,,,,
"WOLFFORT, Artus",West,Flemish,,,,
"WOLGEMUT, Michael",West,German,,,,
"WOOD, John the Elder",West,English,,,,
"WOOD, John the Younger",West,English,,,,
"WOODWARD, Thomas",West,English,,,,
"WOOLNER, Thomas",West,English,,,,
"WOOTTON, John",West,English,,,,
"WORLIDGE, Thomas",West,English,,,,
"WOUTERS, Frans",West,Flemish,,,,
"WOUWERMAN, Philips",West,Dutch,,,,
"WOUWERMAN, Pieter",West,Dutch,,,,
"WREN, Christopher",West,English,,,,
"WRIGHT, John Michael",West,English,,,,
"WRIGHT, Joseph",West,English,,,,
"WTEWAEL, Joachim",West,Dutch,,,,
"WTEWAEL, Peter",West,Dutch,,,,
"WUTKY, Michael",West,Austrian,,,,
"WYATT, Matthew Cotes",West,English,,,,
"WYCK, Jan",West,Dutch,,,,
"WYLD, William",West,English,,,,
"WYNANTS, Jan",West,Dutch,,,,
"XAVERY, Pieter",West,Dutch,,,,
"YÁÑEZ DE LA ALMEDINA, Fernando",West,Spanish,,,,
"YEVELE, Henry",West,English,,,,
"YKENS, Frans",West,Flemish,,,,
"YVON, Adolphe",West,French,,,,
"ZACCAGNI, Bernardino",West,Italian,,,,
ZACCHIA di Antonio da Vezzano,West,Italian,,,,
"ZACCHIA, Lorenzo",West,Italian,,,,
"ZAGANELLI, Bernardino di Bosio",West,Italian,,,,
"ZAGANELLI, Francesco di Bosio",West,Italian,,,,
"ZAIS, Giuseppe",West,Italian,,,,
"ZANCHI, Antonio",West,Italian,,,,
"ZANDOMENEGHI, Federico",West,Italian,,,,
"ZANDOMENEGHI, Luigi",West,Italian,,,,
"ZANDOMENEGHI, Pietro",West,Italian,,,,
"ZANETTI, Anton Maria II",West,Italian,,,,
ZANINO DI PIETRO,West,Italian,,,,
"ZARYANKO, Sergey Konstantinovich",West,Russian,,,,
"ZARZA, Vasco de la",West,Spanish,,,,
"ZAUNER, Franz Anton",West,German,,,,
"ZAVATTARI, Franceschino",West,Italian,,,,
"ZEEUW, Cornelis de",West,Flemish,,,,
"ZEILLER, Jakob Johann",West,German,,,,
"ZEINER, Lukas",West,Swiss,,,,
"ZELOTTI, Giovanni Battista",West,Italian,,,,
"ZELOTTI, Givanni Battista",West,Italian,,,,
"ZENALE, Bernardo",West,Italian,,,,
"ZICHY, Mihály",West,Hungarian,,,,
"ZIEGLER, Johann",West,German,,,,
"ZIEM, Félix",West,French,,,,
"ZIMMERMANN, August Albert",West,German,,,,
"ZIMMERMANN, Carl Friedrich",West,German,,,,
"ZIMMERMANN, Dominikus",West,German,,,,
"ZIMMERMANN, Johann Baptist",West,German,,,,
"ZOCCHI, Cosimo",West,Italian,,,,
"ZOCCHI, Emilio",West,Italian,,,,
"ZOCCHI, Giuseppe",West,Italian,,,,
"ZOFFANY, Johann",West,German,,,,
"ZOPPO, Marco",West,Italian,,,,
"ZORN, Anders",West,Swedish,,,,
"ZUBOV, Aleksey Fyodorovich",West,Russian,,,,
"ZUCCARELLI, Francesco",West,Italian,,,,
"ZUCCARO, Federico",West,Italian,,,,
"ZUCCARO, Taddeo",West,Italian,,,,
"ZUCCHI, Andrea",West,Italian,,,,
"ZUCCHI, Antonio",West,Italian,,,,
"ZUCCHI, Francesco",West,Italian,,,,
"ZUCCHI, Jacopo",West,Italian,,,,
"ZUCCHI, Lorenzo",West,Italian,,,,
"ZUGNO, Francesco",West,Italian,,,,
"ZULOAGA Y ZABALETA, Ignacio",West,Spanish,,,,
"ZURBARÁN, Francisco de",West,Spanish,,,,
"ZURBARÁN, Juan de",West,Spanish,,,,
"ZÜRN, Jörg",West,German,,,,
"ZÜRN, Martin",West,German,,,,
"ZÜRN, Michael",West,German,,,,
John French Sloan,West,,,,,
M.C. Escher,West,,,,,
Ion Tuculescu,West,,,,,
Frederic Leighton,West,,,,,
Valentin Serov,West,,,,,
Francisco Goya,West,,,,,
Yasuo Kuniyoshi,West,,,,,
Gustave Dore,West,,,,,
Theodore Gericault,West,,,,,
Mstislav Dobuzhinsky,West,,,,,
Jacob Jordaens,West,,,,,
Mikhail Vrubel,West,,,,,
Arkhip Kuindzhi,West,,,,,
John Singer Sargent,West,,,,,
Henri-Edmond Cross,West,,,,,
Thomas Jones Barker,West,,,,,
Raphael,West,,,,,
Fernand Leger,West,,,,,
Christian Schad,West,,,,,
David Burliuk,West,,,,,
Richard Lindner,West,,,,,
Robert Goodnough,West,,,,,
Theodoros Stamos,West,,,,,
Albrecht Durer,West,,,,,
Edouard Cortes,West,,,,,
Paul Klee,West,,,,,
El Greco,West,,,,,
Gerard Sekoto,West,,,,,
Raphael Kirchner,West,,,,,
Egon Schiele,West,,,,,
Alfred Parsons,West,,,,,
Georges Braque,West,,,,,
Viktor Vasnetsov,West,,,,,
Leopold Survage,West,,,,,
Nicholas Roerich,West,,,,,
Ivan Kramskoy,West,,,,,
Theodor Severin Kittelsen,West,,,,,
Alfred Sisley,West,,,,,
Georges de la Tour,West,,,,,
Angelo de Sousa,West,,,,,
Sonia Delaunay,West,,,,,
Neil Welliver,West,,,,,
Anton Melbye,West,,,,,
Hans Memling,West,,,,,
Moise Kisling,West,,,,,
Candido Portinari,West,,,,,
Rik Wouters,West,,,,,
Zinaida Serebriakova,West,,,,,
Emil Nolde,West,,,,,
Pietro Perugino,West,,,,,
Carlo Carra,West,,,,,
Duccio,West,,,,,
Jose Maria Velasco,West,,,,,
Martha Boto,West,,,,,
The Frame,West,,,,,
Martiros Saryan,West,,,,,
Eugene Boudin,West,,,,,
Ernst Ludwig Kirchner,West,,,,,
Lawren Harris,West,,,,,
 Capitain,West,,,,,
William Merritt Chase,West,,,,,
William-Adolphe Bouguereau,West,,,,,
William James Glackens,West,,,,,
Tsuguharu Foujita,West,,,,,
Konstantin Makovsky,West,,,,,
Walasse Ting,West,,,,,
John Bratby,West,,,,,
Juan Gris,West,,,,,
Heorhiy Narbut,West,,,,,
Hasui Kawase,West,,,,,
Ivan Aivazovsky,West,,,,,
Laszlo Mednyanszky,West,,,,,
Guy Rose,West,,,,,
Konstantin Yuon,West,,,,,
Erte,West,,,,,
Adolf Hitler,West,,,,,
Ilya Repin,West,,,,,
Jean Metzinger,West,,,,,
Maerten van Heemskerck,West,,,,,
N.C. Wyeth,West,,,,,
Homer Watson,West,,,,,
Andy Warhol,West,,,,,
Emil Carlsen,West,,,,,
Edwin Lord Weeks,West,,,,,
Luca Signorelli,West,,,,,
Karlovo,West,,,,,
Eugene Carriere,West,,,,,
Leonor Fini,West,,,,,
Sam Francis,West,,,,,
Edward Hopper,West,,,,,
Isaac Levitan,West,,,,,
Max Ernst,West,,,,,
August Macke,West,,,,,
Peder Severin Kroyer,West,,,,,
Childe Hassam,West,,,,,
Maurice Quentin de La Tour,West,,,,,
Paul Cezanne,West,,,,,
Vasily Polenov,West,,,,,
Konstantin Somov,West,,,,,
Amedeo Modigliani,West,,,,,
Francois Boucher,West,,,,,
Anne Ryan,West,,,,,
Maurice Prendergast,West,,,,,
Ivan Grohar,West,,,,,
Robert Spencer,West,,,,,
Frederic Bazille,West,,,,,
Pyotr Konchalovsky,West,,,,,
William Turner,West,,,,,
Charles M. Russell,West,,,,,
Eugène Grasset,West,,,,,
Theodore Chasseriau,West,,,,,
Alvaro Lapa,West,,,,,
Stanley Spencer,West,,,,,
Gosta Adrian-Nilsson,West,,,,,
Patrick Caulfield,West,,,,,
Felix Labisse,West,,,,,
Juan Carlos Castagnino,West,,,,,
Giovanni Fattori,West,,,,,
Josef Sima,West,,,,,
James McNeill Whistler,West,,,,,
Hans Holbein the Younger,West,,,,,
David Scott,West,,,,,
Felix Vallotton ,West,,,,,
Jean-Michel Basquiat,West,,,,,
Carlos Saenz de Tejada,West,,,,,
Louis Comfort Tiffany,West,,,,,
M. H. Maxy,West,,,,,
Charles Bell,West,,,,,
Henri Catargi,West,,,,,
Alfred Manessier,West,,,,,
Hans Hofmann,West,,,,,
John William Godward,West,,,,,
Frederic Edwin Church,West,,,,,
Henri Martin,West,,,,,
Charles Maurin,West,,,,,
Keith Haring,West,,,,,
Max Pechstein,West,,,,,
William Baziotes,West,,,,,
Giorgione,West,,,,,
Richard Gerstl,West,,,,,
Petrus Christus,West,,,,,
Agnolo Bronzino,West,,,,,
Rudolf von Alt,West,,,,,
Cuno Amiet,West,,,,,
Gustave de Smet,West,,,,,
Bada Shanren,West,,,,,
Stefan Dimitrescu,West,,,,,
Olga Albizu,West,,,,,
Albert Pinkham Ryder,West,,,,,
Remedios Varo,West,,,,,
Nicolas de Sta?l,West,,,,,
Victor Vasarely,West,,,,,
George Stefanescu-Ramnic ,West,,,,,
Camille Graeser,West,,,,,
Roberto Aizenberg,West,,,,,
Rudolf de Crignis,West,,,,,
Orest Kiprensky,West,,,,,
Vladimir Borovikovsky,West,,,,,
Mark Tobey,West,,,,,
Mark Rothko,West,,,,,
Hiroshige,West,,,,,
Marc Chagall,West,,,,,
Nikos Nikolaou,West,,,,,
Emmanuel Zairis,West,,,,,
Oscar Dominguez,West,,,,,
Ivan Bilibin,West,,,,,
Hieronymus Bosch,West,,,,,
Ottone Rosai,West,,,,,
Theodor Philipsen,West,,,,,
Abraham Manievich,West,,,,,
Salvador Dali,West,,,,,
Francis Gruber,West,,,,,
Vasily Perov,West,,,,,
 Wassily Kandinsky,West,,,,,
Paolo Uccello,West,,,,,
Eugene Delacroix,West,,,,,
Rene Magritte,West,,,,,
Ivan Shishkin,West,,,,,
Nikolay Bogdanov-Belsky,West,,,,,
Richard Pousette-Dart,West,,,,,
Juan Carreno de Miranda,West,,,,,
James Webb ,West,,,,,
Nicholas of Verdun,West,,,,,
Anders Zorn,West,,,,,
Leon Polk Smith,West,,,,,
Hiroyuki Tajima,West,,,,,
Mario Sironi,West,,,,,
Fyodor Vasilyev,West,,,,,
Fyodor Bronnikov,West,,,,,
Thomas Kinkade,West,,,,,
Eugene Brands,West,,,,,
Georgia O'Keeffe,West,,,,,
Benozzo Gozzoli,West,,,,,
Maxime Maufra,West,,,,,
Ferdinand Hodler,West,,,,,
Joshua Reynolds,West,,,,,
Rene Duvillier,West,,,,,
Alexandre Jacovleff,West,,,,,
Barnett Newman,West,,,,,
Howard Mehring,West,,,,,
Gustav Klimt,West,,,,,
Giotto,West,,,,,
Stanley Pinker,West,,,,,
Nikolai Ge,West,,,,,
John Wilson Carmichael,West,,,,,
Mary Cassatt,West,,,,,
Jules Perahim,West,,,,,
Albert Bierstadt,West,,,,,
Sir Lawrence Alma-Tadema,West,,,,,
Nikolaos Gyzis,West,,,,,
John Lavery,West,,,,,
Marcus Stone,West,,,,,
Konrad Witz,West,,,,,
David Kakabadze,West,,,,,
Raoul Dufy,West,,,,,
Qian Xuan,West,,,,,
Camille Pissarro,West,,,,,
Man Ray,West,,,,,
Jean Dubuffet,West,,,,,
Pieter Bruegel the Elder,West,,,,,
Utagawa Toyokuni II,West,,,,,
Franz Marc,West,,,,,
Wilhelm Leibl,West,,,,,
Zdislav Beksinski,West,,,,,
Theophile Steinlen,West,,,,,
Jan Matejko,West,,,,,
Tivadar Kosztka Csontvary,West,,,,,
Samuel Peploe,West,,,,,
Mario Nigro,West,,,,,
Antoine Blanchard,West,,,,,
Jury Annenkov,West,,,,,
Robert Julian Onderdonk,West,,,,,
Kuzma Petrov-Vodkin,West,,,,,
Morris Louis,West,,,,,
Arnold B?cklin,West,,,,,
William Bradford,West,,,,,
Ray Parker,West,,,,,
Paritosh Sen,West,,,,,
Sergey Solomko,West,,,,,
Arturo Souto,West,,,,,
han van meegeren,West,,,,,
Josef Herman,West,,,,,
Joaquin Torres Garcia,West,,,,,
Aldemir Martins,West,,,,,
Harry Clarke,West,,,,,
Ivan Vladimirov,West,,,,,
Ben Nicholson,West,,,,,
Max Beckmann,West,,,,,
Yves Klein,West,,,,,
Carl Larsson,West,,,,,
Vladimir Makovsky,West,,,,,
Thomas Eakins,West,,,,,
Theodore Rousseau,West,,,,,
The appearance of a-Fukagawa-Nakamichi-Geisha-of-the-Tempo-era,West,,,,,
Alexey  Bogolyubov,West,,,,,
Richard Oelze,West,,,,,
Thomas Gainsborough,West,,,,,
Mikalojus Ciurlionis,West,,,,,
William Orpen,West,,,,,
Titian,West,,,,,
Samuel Mutzner,West,,,,,
Reza Abbasi,West,,,,,
Roger Fry,West,,,,,
Albert Gleizes,West,,,,,
John Constable,West,,,,,
Henri Matisse,West,,,,,
Umberto Boccioni,West,,,,,
Augustus John,West,,,,,
Laura Knight,West,,,,,
Pablo Picasso,West,,,,,
Nicolae Grigorescu,West,,,,,
Bartolome Bermejo,West,,,,,
Ligia Macovei,West,,,,,
John Ferren,West,,,,,
Otto Dix,West,,,,,
Alfred Stevens,West,,,,,
Giacomo Balla,West,,,,,
Otto Gustav Carlsund,West,,,,,
Micaela Eleutheriade,West,,,,,
Filippo Lippi,West,,,,,
Oskar Kokoschka,West,,,,,
George Washington Lambert,West,,,,,
Gilles Aillaud,West,,,,,
Jose Gutierrez Solana,West,,,,,
Theo van Rysselberghe,West,,,,,
Boris Margo,West,,,,,
Theodor Aman,West,,,,,
George Romney,West,,,,,
James Tissot,West,,,,,
Jack Bush,West,,,,,
Rembrandt,West,,,,,
Giorgio de Chirico,West,,,,,
Xu Beihong,West,,,,,
Koloman Moser,West,,,,,
Robert Henri,West,,,,,
Jean-Paul Laurens,West,,,,,
Robert Heinecken,West,,,,,
Victor Hugo,West,,,,,
Philip Guston,West,,,,,
Paul Signac,West,,,,,
Benjamin West,West,,,,,
Clarence Holbrook Carter,West,,,,,
George Mavroides,West,,,,,
Emily Carr,West,,,,,
Walter Sickert,West,,,,,
William Collins,West,,,,,
John Singleton Copley,West,,,,,
Iosif Iser,West,,,,,
Arthur Segal,West,,,,,
Wilhelm Kotarbinski,West,,,,,
Konstantin Korovin,West,,,,,
Francisco de Zurbaran,West,,,,,
William Holman Hunt,West,,,,,
Jack Tworkov,West,,,,,
Willard Metcalf,West,,,,,
George Lambert,West,,,,,
David Alfaro Siqueiros,West,,,,,
Briton Riviere,West,,,,,
Paul Peel,West,,,,,
Helen Frankenthaler,West,,,,,
Paul Jacoulet,West,,,,,
Louisa Matthiasdottir,West,,,,,
Tom Roberts,West,,,,,
Grandma Moses,West,,,,,
Manuel Rivera,West,,,,,
Gustave Caillebotte,West,,,,,
Jackson Pollock,West,,,,,
Hafiz Osman,West,,,,,
Carlos Merida,West,,,,,
Maurice Sendak,West,,,,,
Thomas Theodor Heine,West,,,,,
A.Y. Jackson,West,,,,,
Aleksey Savrasov,West,,,,,
Tintoretto,West,,,,,
Franz Kline,West,,,,,
Edward Burne-Jones,West,,,,,
Gunther Forg,West,,,,,
Georg Pauli,West,,,,,
Alighiero Boetti,West,,,,,
Andre Derain,West,,,,,
Dieter Roth,West,,,,,
John Riley,West,,,,,
Norman Rockwell,West,,,,,
Conroy Maddox,West,,,,,
Thomas Sully,West,,,,,
Qi Baishi,West,,,,,
Boris Kustodiev,West,,,,,
Frida Kahlo,West,,,,,
Piet Mondrian,West,,,,,
Pierre Bonnard,West,,,,,
George Pemba,West,,,,,
David Johnson,West,,,,,
Kiyoshi Saito,West,,,,,
Arthur Rackham,West,,,,,
Max Slevogt,West,,,,,
Constant Troyon,West,,,,,
Vasily Tropinin,West,,,,,
Georges Seurat,West,,,,,
Edouard Vuillard,West,,,,,
James Ward ,West,,,,,
Vasily Surikov,West,,,,,
Conrad Marca-Relli,West,,,,,
Bram van Velde,West,,,,,
Arturo Michelena,West,,,,,
Pierre-Paul Prud'hon,West,,,,,
garrett ames ledbetter,West,,,,,
Ferdynand Ruszczyc,West,,,,,
Asger Jorn,West,,,,,
Constantin Piliuta,West,,,,,
 Thalia Flora-Karavia ,West,,,,,
Aubrey Beardsley,West,,,,,
Dmitry Levitzky,West,,,,,
Asano Takeji,West,,,,,
Michel Simonidy,West,,,,,
Francis Picabia,West,,,,,
Eduardo Viana,West,,,,,
Eileen Agar,West,,,,,
Antonello da Messina,West,,,,,
Alexandre Benois,West,,,,,
George Henry,West,,,,,
Diego Velazquez,West,,,,,
Eyvind Earle,West,,,,,
Andrei Ryabushkin,West,,,,,
Thomas Girtin,West,,,,,
John Austen,West,,,,,
Giorgio Morandi,West,,,,,
Charles Rennie Mackintosh,West,,,,,
Jeremy Moon,West,,,,,
Eric Ravilious,West,,,,,
Dante Gabriel Rossetti,West,,,,,
William Turnbull,West,,,,,
Tetsuya Ishida,West,,,,,
Howard Pyle,West,,,,,
Lucas Cranach the Elder,West,,,,,
Jean-Honore Fragonard,West,,,,,
Oleksandr Bogomazov,West,,,,,
Honore Daumier,West,,,,,
Alfred Wallis,West,,,,,
Yves Gaucher,West,,,,,
Vue de la route du col d'Aspin,West,,,,,
Winslow Homer,West,,,,,
Paul Delvaux,West,,,,,
Gabriel von Max,West,,,,,
Horia Bernea,West,,,,,
Nikolaos Lytras,West,,,,,
Lynd Ward,West,,,,,
Antonio Dacosta,West,,,,,
Olexandr Archipenko,West,,,,,
Ernst Wilhelm Nay,West,,,,,
Lucian Freud,West,,,,,
George Demetrescu Mirea,West,,,,,
Robert Nickle,West,,,,,
James Hamilton,West,,,,,
Yiannis Moralis,West,,,,,
Marcelle Cahn,West,,,,,
Berthe Morisot,West,,,,,
Perle Fine,West,,,,,
Antonio Carneiro,West,,,,,
Natalia Goncharova,West,,,,,
Bui Xuan Phai,West,,,,,
Sandor Bortnyik,West,,,,,
Felicien Rops,West,,,,,
Maxime Lalanne,West,,,,,
Frederic Matys Thursz,West,,,,,
Gustave Loiseau,West,,,,,
Alexander Orlowski,West,,,,,
Hans Baldung,West,,,,,
Giulio Turcato,West,,,,,
Federico Zandomeneghi,West,,,,,
Albert Rafols-Casamada,West,,,,,
Jacob Lawrence,West,,,,,
Ivan Albright,West,,,,,
Ad Reinhardt,West,,,,,
Louis Wain,West,,,,,
Christopher Wood,West,,,,,
Theophrastos Triantafyllidis,West,,,,,
John Duncan Fergusson,West,,,,,
Diego Rivera,West,,,,,
Emmerico Nunes,West,,,,,
Jean-Leon Gerome,West,,,,,
Andrei Rublev,West,,,,,
Beatrix Potter,West,,,,,
Clyfford Still,West,,,,,
Taras Shevchenko,West,,,,,
Raoul De Keyser,West,,,,,
John Henry Twachtman,West,,,,,
Andre Lanskoy,West,,,,,
Constant Permeke,West,,,,,
Gustave Moreau,West,,,,,
Fornasetti,West,,,,,
Konstantin Bogaevsky,West,,,,,
Robert Harris,West,,,,,
Efim Volkov,West,,,,,
Edward Hicks,West,,,,,
Luc-Olivier Merson,West,,,,,
Anna Ostroumova-Lebedeva,West,,,,,
Lady Macbeth somnambule,West,,,,,
John William Waterhouse,West,,,,,
David Teniers the Younger,West,,,,,
Josef Albers,West,,,,,
kiri nichol,West,,,,,
Jose Pancetti,West,,,,,
Alphonse Mucha,West,,,,,
T. C. Steele,West,,,,,
Jean David,West,,,,,
Mikhail Nesterov,West,,,,,
Kathe Kollwitz,West,,,,,
Konstantin Vasilyev,West,,,,,
Toshi Yoshida,West,,,,,
Arthur Hughes,West,,,,,
John Miller,West,,,,,
Karl Bodmer,West,,,,,
Cornelis Vreedenburgh,West,,,,,
Enrico Donati,West,,,,,
Kamal ud-Din Behzad,West,,,,,
Franz Stuck,West,,,,,
Lyonel Feininger,West,,,,,
Gabriel Metsu,West,,,,,
Stefan Luchian,West,,,,,
Mario Prassinos,West,,,,,
Fyodor Rokotov,West,,,,,
Niko Pirosmani,West,,,,,
Santiago Rusinol,West,,,,,
Jose Escada,West,,,,,
Domingos Sequeira,West,,,,,
Fran?ois Barraud,West,,,,,
Amadeo de Souza-Cardoso,West,,,,,
Karl Benjamin,West,,,,,
Mykola Pymonenko,West,,,,,
Bartolome Esteban Murillo,West,,,,,
Jan van Eyck,West,,,,,
Manabu Mabe,West,,,,,
Sebastien Bourdon,West,,,,,
John Steuart Curry,West,,,,,
Nicolae Tonitza,West,,,,,
Jean Cocteau,West,,,,,
Jean-Baptiste-Simeon Chardin,West,,,,,
Jean-Francois Millet,West,,,,,
Seraphine Louis,West,,,,,
Warren Rohrer,West,,,,,
Pierre-Auguste Renoir,West,,,,,
Sheikh Hamdullah,West,,,,,
Fernand Khnopff,West,,,,,
 Periklis Vyzantios ,West,,,,,
Leonardo da Vinci,West,,,,,
Lyubov Popova,West,,,,,
Ike no Taiga,West,,,,,
Henry Raeburn,West,,,,,
Abanindranath Tagore,West,,,,,
Vsevolod Maksymovych,West,,,,,
Balthus,West,,,,,
Matthias Grünewald,West,,,,,
Henri Rousseau,West,,,,,
Eugene von Guerard,West,,,,,
Piero della Francesca,West,,,,,
Gentile da Fabriano,West,,,,,
Paul Mathiopoulos,West,,,,,
Boris Grigoriev,West,,,,,
Yosa Buson,West,,,,,
Ding Yanyong,West,,,,,
Gustave Buchet,West,,,,,
Carlos Botelho,West,,,,,
Gustave Singier,West,,,,,
William Simpson,West,,,,,
Lev Lagorio,West,,,,,
Winston Churchill,West,,,,,
Bob Law,West,,,,,
Anita Malfatti,West,,,,,
Arthur Streeton,West,,,,,
Maurice Utrillo,West,,,,,
Rubens Santoro,West,,,,,
Giuseppe Arcimboldo,West,,,,,
Hans Hinterreiter,West,,,,,
Serge Sudeikin,West,,,,,
Princess Fahrelnissa Zeid,West,,,,,
Camille Bryen,West,,,,,
Lesser Ury,West,,,,,
Yamamoto Gempo,West,,,,,
Carlos Orozco Romero,West,,,,,
Jacques Villon,West,,,,,
Richard Paul Lohse,West,,,,,
Ralph Earl,West,,,,,
Alexander Calder,West,,,,,
Chaim Soutine,West,,,,,
Shitao,West,,,,,
Maurice de Vlaminck,West,,,,,
Julian Ashton,West,,,,,
Corneliu Baba,West,,,,,
Joan Miro,West,,,,,
Giovanni Boldini,West,,,,,
Carl Buchheister,West,,,,,
Vasile Dobrian,West,,,,,
Philip Wilson Steer,West,,,,,
Afro,West,,,,,
Hoca Ali Riza,West,,,,,
Adam Baltatu,West,,,,,
Thomas Hart Benton,West,,,,,
Ferdinand Georg Waldmüller,West,,,,,
Theodule Ribot,West,,,,,
Henry Herbert La Thangue,West,,,,,
Richard Diebenkorn,West,,,,,
Friedensreich Hundertwasser,West,,,,,
Charles Hermans,West,,,,,
Thomas Moran,West,,,,,
Peter Busa,West,,,,,
Morris Graves,West,,,,,
John Jackson,West,,,,,
Abidin Dino,West,,,,,
Tang Yin,West,,,,,
Hans Heysen,West,,,,,
Gregorio Vardanega,West,,,,,
Gregoire Boonzaier,West,,,,,
Guy Mees,West,,,,,
Leon Bakst,West,,,,,
Raul Lozza,West,,,,,
Mabuse,West,,,,,
Lajos Kassak,West,,,,,
Le Pho,West,,,,,
Roy Lichtenstein,West,,,,,
Jacques-Louis David,West,,,,,
Antoine Watteau,West,,,,,
Ward Jackson,West,,,,,
Andrea del Verrocchio,West,,,,,
Xul Solar,West,,,,,
Albin Brunovsky,West,,,,,
Constantin Artachino,West,,,,,
Lilla Cabot Perry,West,,,,,
Aladar Korosfoi-Kriesch,West,,,,,
Aleksander Gierymski,West,,,,,
Pieter Claesz,West,,,,,
John Marin,West,,,,,
Sadamasa Motonaga,West,,,,,
Konstantinos Volanakis,West,,,,,
Simon Hantai,West,,,,,
Jean Degottex,West,,,,,
Richard Hamilton,West,,,,,
Leonora Carrington,West,,,,,
Mustafa Duzgunman,West,,,,,
Alfred Jensen,West,,,,,
William Scott,West,,,,,
Eugeniusz ?ak,West,,,,,
Aristarkh Lentulov,West,,,,,
Carl-Ludwig Johann Christineck,West,,,,,
Gerrit Dou,West,,,,,
Marie Bracquemond,West,,,,,
Bernardo Strozzi,West,,,,,
Kazimir Malevich,West,,,,,
Charles Cottet,West,,,,,
Julian Alden Weir,West,,,,,
John Atkinson Grimshaw,West,,,,,
Alexey Zubov,West,,,,,
Marie-Guillemine Benoist,West,,,,,
Franklin Carmichael,West,,,,,
Thomas Couture,West,,,,,
Nicolas Tournier,West,,,,,
Jean Dupas,West,,,,,
Vangel Naumovski,West,,,,,
Rogier van der Weyden,West,,,,,
John Vassos,West,,,,,
Victor Borisov-Musatov,West,,,,,
Theodor Pallady,West,,,,,
Wolfgang Paalen,West,,,,,
Piroska Szanto,West,,,,,
Henryk Siemiradzki,West,,,,,
Vasile Kazar,West,,,,,
Charles-Francois Daubigny,West,,,,,
Benito Quinquela Martin,West,,,,,
Paul Ackerman,West,,,,,
Andrea del Castagno,West,,,,,
Gerard Terborch,West,,,,,
Angelica Kauffman,West,,,,,
Herrad of Landsberg,West,,,,,
Adolph Menzel,West,,,,,
Sergei Parajanov,West,,,,,
Vasily Vereshchagin,West,,,,,
Jan Steen,West,,,,,
John James Audubon,West,,,,,
Ilya Mashkov,West,,,,,
Leon Arthur Tutundjian,West,,,,,
Jankel Adler,West,,,,,
Victor Brauner,West,,,,,
Albert Bloch,West,,,,,
Luis Dourdil,West,,,,,
William Leighton Leitch,West,,,,,
Terry Frost,West,,,,,
Jean Messagier,West,,,,,
Emile Claus,West,,,,,
Maki Haku,West,,,,,
Melchior d'Hondecoeter,West,,,,,
Agnes Lawrence Pelton,West,,,,,
Aurel Cojan,West,,,,,
Francesco Hayez,West,,,,,
Roger de La Fresnaye,West,,,,,
Renato Guttuso,West,,,,,
Jose Ferraz de Almeida Junior,West,,,,,
Gene Davis,West,,,,,
Jock Macdonald,West,,,,,
Bela Czobel,West,,,,,
Walter Battiss,West,,,,,
Anni Albers,West,,,,,
Toyota Hokkei,West,,,,,
Lajos Tihanyi,West,,,,,
Auguste Herbin,West,,,,,
May Wilson,West,,,,,
